ODA/COG_PPPGDP,"Republic of Congo Country GDP based on PPP Valuation, USD Billions"
ODA/CRI_PPPSH,"Costa Rica Share of World GDP based on PPP, %"
ODA/COG_GGR_NGDP,"Republic of Congo General Government Revenue, % of GDP"
ODA/COG_GGX,"Republic of Congo General Government Total Expenditure, USD Billions"
ODA/CRI_NGDPD,"Costa Rica GDP at Current Prices, USD Billions"
ODA/COG_GGXCNL,"Republic of Congo General Government Net Lending/Borrowing, USD Billions"
ODA/CRI_TXG_RPCH,"Costa Rica Exports of Goods, % change"
ODA/CRI_NGDP_R,"Costa Rica GDP at Constant Prices, LCU Billions"
ODA/COG_GGX_NGDP,"Republic of Congo General Government Total Expenditure, % of GDP"
ODA/CRI_GGR_NGDP,"Costa Rica General Government Revenue, % of GDP"
ODA/COG_NGDP_FY,"Republic of Congo GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/HRV_GGXWDG_NGDP,"Croatia General Government Gross Debt, % of GDP"
ODA/CYP_TX_RPCH,"Cyprus Exports of Goods and services, % change"
ODA/CZE_NGDPRPC,"Czech Republic GDP per Capita at Constant Prices, LCU"
ODA/CRI_PCPI,"Costa Rica Inflation Index, Average Consumer Prices"
ODA/GNB_PCPIPCH,"Guinea-Bissau Inflation % change, Average Consumer Prices"
ODA/CRI_NGDPDPC,"Costa Rica GDP per Capita at Current Prices, USD"
ODA/CRI_GGXWDG,"Costa Rica General Government Gross Debt, USD Billions"
ODA/GNB_TM_RPCH,"Guinea-Bissau Imports of Goods and services, % change"
ODA/CRI_PPPPC,"Costa Rica Per Capita GDP based on PPP Valuation, USD"
ODA/CRI_PCPIE,"Costa Rica Inflation Index, End of Period Consumer Prices"
ODA/CRI_TM_RPCH,"Costa Rica Imports of Goods and services, % change"
ODA/CRI_PPPEX,"Costa Rica Implied PPP Conversion Rate, LCU per USD"
ODA/CRI_NGSD_NGDP,"Costa Rica Gross National Savings, % of GDP"
ODA/CYP_PPPSH,"Cyprus Share of World GDP based on PPP, %"
ODA/CRI_TX_RPCH,"Costa Rica Exports of Goods and services, % change"
ODA/HRV_GGXCNL,"Croatia General Government Net Lending/Borrowing, USD Billions"
ODA/CRI_GGXWDN,"Costa Rica General Government Net Debt, USD Billions"
ODA/CIV_NGDP_R,"Cote d'Ivoire GDP at Constant Prices, LCU Billions"
ODA/CRI_GGXWDG_NGDP,"Costa Rica General Government Gross Debt, % of GDP"
ODA/CRI_BCA_NGDPD,"Costa Rica Current Account Balance, % of GDP"
ODA/CIV_GGXONLB,"Cote d'Ivoire General Government Primary Net Lending/Borrowing, USD Billions"
ODA/CRI_NGDP_FY,"Costa Rica GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/CRI_GGXCNL,"Costa Rica General Government Net Lending/Borrowing, USD Billions"
ODA/FIN_NGDP_FY,"Finland GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/CIV_PPPPC,"Cote d'Ivoire Per Capita GDP based on PPP Valuation, USD"
ODA/CYP_BCA,"Cyprus Current Account Balance, USD Billions"
ODA/DNK_PCPIEPCH,"Denmark Inflation % change, End of Period Consumer Prices"
ODA/CIV_NGDPDPC,"Cote d'Ivoire GDP per Capita at Current Prices, USD"
ODA/CIV_GGXWDG_NGDP,"Cote d'Ivoire General Government Gross Debt, % of GDP"
ODA/CIV_PCPIE,"Cote d'Ivoire Inflation Index, End of Period Consumer Prices"
ODA/CIV_PPPEX,"Cote d'Ivoire Implied PPP Conversion Rate, LCU per USD"
ODA/CIV_PCPI,"Cote d'Ivoire Inflation Index, Average Consumer Prices"
ODA/FIN_GGXWDN_NGDP,"Finland General Government Net Debt, % of GDP"
ODA/CIV_PPPSH,"Cote d'Ivoire Share of World GDP based on PPP, %"
ODA/HRV_NGDP,"Croatia GDP at Current Prices, LCU Billions"
ODA/CRI_GGXWDN_NGDP,"Costa Rica General Government Net Debt, % of GDP"
ODA/CIV_PPPGDP,"Cote d'Ivoire Country GDP based on PPP Valuation, USD Billions"
ODA/FIN_BCA_NGDPD,"Finland Current Account Balance, % of GDP"
ODA/CIV_GGR,"Cote d'Ivoire General Government Revenue, USD Billions"
ODA/CIV_LP,"Cote d'Ivoire Population, Millions"
ODA/CIV_GGXCNL_NGDP,"Cote d'Ivoire General Government Net Lending/Borrowing, % of GDP"
ODA/CIV_GGXCNL,"Cote d'Ivoire General Government Net Lending/Borrowing, USD Billions"
ODA/HRV_TM_RPCH,"Croatia Imports of Goods and services, % change"
ODA/CIV_GGXWDG,"Cote d'Ivoire General Government Gross Debt, USD Billions"
ODA/HRV_TMG_RPCH,"Croatia Imports of Goods, % change"
ODA/CIV_GGX,"Cote d'Ivoire General Government Total Expenditure, USD Billions"
ODA/DEU_GGXCNL_NGDP,"Germany General Government Net Lending/Borrowing, % of GDP"
ODA/CIV_NGDP_FY,"Cote d'Ivoire GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/HRV_GGR,"Croatia General Government Revenue, USD Billions"
ODA/HRV_NGDPRPC,"Croatia GDP per Capita at Constant Prices, LCU"
ODA/HRV_NGSD_NGDP,"Croatia Gross National Savings, % of GDP"
ODA/HRV_NGDPD,"Croatia GDP at Current Prices, USD Billions"
ODA/HRV_GGXCNL_NGDP,"Croatia General Government Net Lending/Borrowing, % of GDP"
ODA/CYP_NGSD_NGDP,"Cyprus Gross National Savings, % of GDP"
ODA/ECU_NGDP_D,Ecuador GDP Deflator
ODA/HRV_PCPI,"Croatia Inflation Index, Average Consumer Prices"
ODA/HRV_PPPPC,"Croatia Per Capita GDP based on PPP Valuation, USD"
ODA/HRV_GGX,"Croatia General Government Total Expenditure, USD Billions"
ODA/GMB_PPPGDP,"The Gambia Country GDP based on PPP Valuation, USD Billions"
ODA/HRV_PPPEX,"Croatia Implied PPP Conversion Rate, LCU per USD"
ODA/HRV_PPPGDP,"Croatia Country GDP based on PPP Valuation, USD Billions"
ODA/DNK_NGDPD,"Denmark GDP at Current Prices, USD Billions"
ODA/HRV_PPPSH,"Croatia Share of World GDP based on PPP, %"
ODA/GMB_NGDPDPC,"The Gambia GDP per Capita at Current Prices, USD"
ODA/HRV_PCPIE,"Croatia Inflation Index, End of Period Consumer Prices"
ODA/GHA_NGDP_RPCH,"Ghana GDP at Constant Prices, % change"
ODA/HRV_TXG_RPCH,"Croatia Exports of Goods, % change"
ODA/GMB_NGDPPC,"The Gambia GDP per Capita at Current Prices, LCU"
ODA/GMB_GGX_NGDP,"The Gambia General Government Total Expenditure, % of GDP"
ODA/HRV_LP,"Croatia Population, Millions"
ODA/CYP_NGDPDPC,"Cyprus GDP per Capita at Current Prices, USD"
ODA/GMB_TMG_RPCH,"The Gambia Imports of Goods, % change"
ODA/HRV_GGSB,"Croatia General Government Structural Balance, USD Billions"
ODA/HRV_TX_RPCH,"Croatia Exports of Goods and services, % change"
ODA/HRV_NID_NGDP,"Croatia Total Investment, % of GDP"
ODA/HRV_GGX_NGDP,"Croatia General Government Total Expenditure, % of GDP"
ODA/HRV_GGXONLB_NGDP,"Croatia General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/HRV_GGSB_NPGDP,"Croatia General Government Structural Balance, % of GDP"
ODA/HRV_LUR,"Croatia Unemployment Rate, % of Total Labor Force"
ODA/HRV_GGXWDG,"Croatia General Government Gross Debt, USD Billions"
ODA/HRV_NGDP_FY,"Croatia GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/CYP_NGDP,"Cyprus GDP at Current Prices, LCU Billions"
ODA/HRV_BCA,"Croatia Current Account Balance, USD Billions"
ODA/CYP_NGDP_D,Cyprus GDP Deflator
ODA/CYP_NGDPD,"Cyprus GDP at Current Prices, USD Billions"
ODA/CYP_NGDP_RPCH,"Cyprus GDP at Constant Prices, % change"
ODA/CYP_PPPPC,"Cyprus Per Capita GDP based on PPP Valuation, USD"
ODA/DMA_PPPPC,"Dominica Per Capita GDP based on PPP Valuation, USD"
ODA/CYP_PPPGDP,"Cyprus Country GDP based on PPP Valuation, USD Billions"
ODA/GHA_GGXWDG_NGDP,"Ghana General Government Gross Debt, % of GDP"
ODA/CYP_PPPEX,"Cyprus Implied PPP Conversion Rate, LCU per USD"
ODA/CYP_GGR,"Cyprus General Government Revenue, USD Billions"
ODA/GHA_GGXWDN,"Ghana General Government Net Debt, USD Billions"
ODA/CYP_GGX,"Cyprus General Government Total Expenditure, USD Billions"
ODA/CYP_GGXCNL,"Cyprus General Government Net Lending/Borrowing, USD Billions"
ODA/CYP_TM_RPCH,"Cyprus Imports of Goods and services, % change"
ODA/CYP_LE,"Cyprus Employment, Millions"
ODA/FRA_NGDP_R,"France GDP at Constant Prices, LCU Billions"
ODA/CYP_PCPI,"Cyprus Inflation Index, Average Consumer Prices"
ODA/CYP_GGXCNL_NGDP,"Cyprus General Government Net Lending/Borrowing, % of GDP"
ODA/CYP_PCPIE,"Cyprus Inflation Index, End of Period Consumer Prices"
ODA/CYP_LP,"Cyprus Population, Millions"
ODA/CYP_GGXWDG,"Cyprus General Government Gross Debt, USD Billions"
ODA/CZE_NGDP_R,"Czech Republic GDP at Constant Prices, LCU Billions"
ODA/CZE_NGDP_RPCH,"Czech Republic GDP at Constant Prices, % change"
ODA/CZE_TMG_RPCH,"Czech Republic Imports of Goods, % change"
ODA/CZE_NGDP,"Czech Republic GDP at Current Prices, LCU Billions"
ODA/CYP_NGDP_FY,"Cyprus GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/CZE_GGX_NGDP,"Czech Republic General Government Total Expenditure, % of GDP"
ODA/FRA_NGDP,"France GDP at Current Prices, LCU Billions"
ODA/FRA_GGX,"France General Government Total Expenditure, USD Billions"
ODA/FRA_NGDPDPC,"France GDP per Capita at Current Prices, USD"
ODA/FRA_NGDPD,"France GDP at Current Prices, USD Billions"
ODA/CZE_TX_RPCH,"Czech Republic Exports of Goods and services, % change"
ODA/CZE_PPPGDP,"Czech Republic Country GDP based on PPP Valuation, USD Billions"
ODA/CZE_NGDPD,"Czech Republic GDP at Current Prices, USD Billions"
ODA/FRA_PPPGDP,"France Country GDP based on PPP Valuation, USD Billions"
ODA/FRA_NGDPRPC,"France GDP per Capita at Constant Prices, LCU"
ODA/CZE_PPPEX,"Czech Republic Implied PPP Conversion Rate, LCU per USD"
ODA/CZE_NGDPDPC,"Czech Republic GDP per Capita at Current Prices, USD"
ODA/CZE_NGSD_NGDP,"Czech Republic Gross National Savings, % of GDP"
ODA/CZE_PCPI,"Czech Republic Inflation Index, Average Consumer Prices"
ODA/FIN_GGXWDG,"Finland General Government Gross Debt, USD Billions"
ODA/CZE_PCPIE,"Czech Republic Inflation Index, End of Period Consumer Prices"
ODA/CZE_LUR,"Czech Republic Unemployment Rate, % of Total Labor Force"
ODA/DNK_GGX_NGDP,"Denmark General Government Total Expenditure, % of GDP"
ODA/CZE_PPPPC,"Czech Republic Per Capita GDP based on PPP Valuation, USD"
ODA/DNK_NGDP_R,"Denmark GDP at Constant Prices, LCU Billions"
ODA/CZE_TXG_RPCH,"Czech Republic Exports of Goods, % change"
ODA/DNK_GGXONLB_NGDP,"Denmark General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/FRA_NID_NGDP,"France Total Investment, % of GDP"
ODA/CZE_GGXCNL,"Czech Republic General Government Net Lending/Borrowing, USD Billions"
ODA/CZE_GGSB,"Czech Republic General Government Structural Balance, USD Billions"
ODA/CZE_GGX,"Czech Republic General Government Total Expenditure, USD Billions"
ODA/CZE_GGR,"Czech Republic General Government Revenue, USD Billions"
ODA/DNK_NGDP_RPCH,"Denmark GDP at Constant Prices, % change"
ODA/CZE_GGXWDG,"Czech Republic General Government Gross Debt, USD Billions"
ODA/CZE_BCA,"Czech Republic Current Account Balance, USD Billions"
ODA/CZE_GGXCNL_NGDP,"Czech Republic General Government Net Lending/Borrowing, % of GDP"
ODA/DOM_NGSD_NGDP,"Dominican Republic Gross National Savings, % of GDP"
ODA/CZE_GGXONLB,"Czech Republic General Government Primary Net Lending/Borrowing, USD Billions"
ODA/CZE_NGDP_FY,"Czech Republic GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/DNK_NGAP_NPGDP,"Denmark Output Gap, % of potential GDP"
ODA/KEN_NGDPDPC,"Kenya GDP per Capita at Current Prices, USD"
ODA/KEN_GGXONLB,"Kenya General Government Primary Net Lending/Borrowing, USD Billions"
ODA/LBY_GGXONLB_NGDP,"Libya General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/KEN_NID_NGDP,"Kenya Total Investment, % of GDP"
ODA/LTU_GGSB_NPGDP,"Lithuania General Government Structural Balance, % of GDP"
ODA/KAZ_GGXWDG_NGDP,"Kazakhstan General Government Gross Debt, % of GDP"
ODA/KEN_PCPIEPCH,"Kenya Inflation % change, End of Period Consumer Prices"
ODA/KOR_GGSB_NPGDP,"Korea General Government Structural Balance, % of GDP"
ODA/KEN_TX_RPCH,"Kenya Exports of Goods and services, % change"
ODA/KIR_GGXCNL_NGDP,"Kiribati General Government Net Lending/Borrowing, % of GDP"
ODA/KEN_TM_RPCH,"Kenya Imports of Goods and services, % change"
ODA/KEN_GGXCNL,"Kenya General Government Net Lending/Borrowing, USD Billions"
ODA/UVK_BCA,"Kosovo Current Account Balance, USD Billions"
ODA/KAZ_GGXONLB,"Kazakhstan General Government Primary Net Lending/Borrowing, USD Billions"
ODA/KEN_NGSD_NGDP,"Kenya Gross National Savings, % of GDP"
ODA/KEN_TMG_RPCH,"Kenya Imports of Goods, % change"
ODA/KEN_NGDP,"Kenya GDP at Current Prices, LCU Billions"
ODA/UVK_PCPIEPCH,"Kosovo Inflation % change, End of Period Consumer Prices"
ODA/KEN_PPPGDP,"Kenya Country GDP based on PPP Valuation, USD Billions"
ODA/KEN_PCPIE,"Kenya Inflation Index, End of Period Consumer Prices"
ODA/KEN_PPPEX,"Kenya Implied PPP Conversion Rate, LCU per USD"
ODA/KEN_GGR,"Kenya General Government Revenue, USD Billions"
ODA/KEN_GGX,"Kenya General Government Total Expenditure, USD Billions"
ODA/LTU_TM_RPCH,"Lithuania Imports of Goods and services, % change"
ODA/LTU_GGXWDG_NGDP,"Lithuania General Government Gross Debt, % of GDP"
ODA/KIR_NGDPD,"Kiribati GDP at Current Prices, USD Billions"
ODA/KEN_GGXWDN,"Kenya General Government Net Debt, USD Billions"
ODA/KIR_NGDP,"Kiribati GDP at Current Prices, LCU Billions"
ODA/LUX_NGSD_NGDP,"Luxembourg Gross National Savings, % of GDP"
ODA/KIR_PPPSH,"Kiribati Share of World GDP based on PPP, %"
ODA/KEN_GGXONLB_NGDP,"Kenya General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/KIR_NGDP_RPCH,"Kiribati GDP at Constant Prices, % change"
ODA/KEN_BCA_NGDPD,"Kenya Current Account Balance, % of GDP"
ODA/KIR_PPPGDP,"Kiribati Country GDP based on PPP Valuation, USD Billions"
ODA/KIR_PPPEX,"Kiribati Implied PPP Conversion Rate, LCU per USD"
ODA/KEN_NGDP_FY,"Kenya GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/KIR_PPPPC,"Kiribati Per Capita GDP based on PPP Valuation, USD"
ODA/KIR_PCPIE,"Kiribati Inflation Index, End of Period Consumer Prices"
ODA/KIR_GGR_NGDP,"Kiribati General Government Revenue, % of GDP"
ODA/KOR_NGAP_NPGDP,"Korea Output Gap, % of potential GDP"
ODA/KIR_PCPI,"Kiribati Inflation Index, Average Consumer Prices"
ODA/KIR_TX_RPCH,"Kiribati Exports of Goods and services, % change"
ODA/KWT_NGDP_R,"Kuwait GDP at Constant Prices, LCU Billions"
ODA/KIR_GGXCNL,"Kiribati General Government Net Lending/Borrowing, USD Billions"
ODA/KIR_GGXONLB_NGDP,"Kiribati General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/KIR_GGXONLB,"Kiribati General Government Primary Net Lending/Borrowing, USD Billions"
ODA/KIR_GGXWDG,"Kiribati General Government Gross Debt, USD Billions"
ODA/KIR_GGXWDG_NGDP,"Kiribati General Government Gross Debt, % of GDP"
ODA/KIR_NGDP_FY,"Kiribati GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/KIR_BCA,"Kiribati Current Account Balance, USD Billions"
ODA/KOR_BCA,"Korea Current Account Balance, USD Billions"
ODA/KOR_PPPSH,"Korea Share of World GDP based on PPP, %"
ODA/KOR_NGDP_R,"Korea GDP at Constant Prices, LCU Billions"
ODA/KOR_NID_NGDP,"Korea Total Investment, % of GDP"
ODA/LSO_GGXWDG_NGDP,"Lesotho General Government Gross Debt, % of GDP"
ODA/KOR_PPPPC,"Korea Per Capita GDP based on PPP Valuation, USD"
ODA/KOR_NGDPDPC,"Korea GDP per Capita at Current Prices, USD"
ODA/KOR_PPPGDP,"Korea Country GDP based on PPP Valuation, USD Billions"
ODA/UVK_TM_RPCH,"Kosovo Imports of Goods and services, % change"
ODA/KOR_PCPI,"Korea Inflation Index, Average Consumer Prices"
ODA/KOR_NGSD_NGDP,"Korea Gross National Savings, % of GDP"
ODA/KWT_NGDP_FY,"Kuwait GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/KOR_PCPIE,"Korea Inflation Index, End of Period Consumer Prices"
ODA/UVK_BCA_NGDPD,"Kosovo Current Account Balance, % of GDP"
ODA/LVA_NGDP,"Latvia GDP at Current Prices, LCU Billions"
ODA/LVA_GGXWDG_NGDP,"Latvia General Government Gross Debt, % of GDP"
ODA/KOR_TXG_RPCH,"Korea Exports of Goods, % change"
ODA/KWT_TXG_RPCH,"Kuwait Exports of Goods, % change"
ODA/KOR_LE,"Korea Employment, Millions"
ODA/KOR_TMG_RPCH,"Korea Imports of Goods, % change"
ODA/KOR_LUR,"Korea Unemployment Rate, % of Total Labor Force"
ODA/KOR_GGX,"Korea General Government Total Expenditure, USD Billions"
ODA/KOR_GGR_NGDP,"Korea General Government Revenue, % of GDP"
ODA/KOR_TM_RPCH,"Korea Imports of Goods and services, % change"
ODA/KOR_GGXONLB_NGDP,"Korea General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/KOR_GGXCNL_NGDP,"Korea General Government Net Lending/Borrowing, % of GDP"
ODA/UVK_PCPIE,"Kosovo Inflation Index, End of Period Consumer Prices"
ODA/KOR_GGXWDG,"Korea General Government Gross Debt, USD Billions"
ODA/LBR_NGDP_FY,"Liberia GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/KOR_TX_RPCH,"Korea Exports of Goods and services, % change"
ODA/KWT_PPPPC,"Kuwait Per Capita GDP based on PPP Valuation, USD"
ODA/LAO_TX_RPCH,"Lao P.D.R. Exports of Goods and services, % change"
ODA/KOR_GGSB,"Korea General Government Structural Balance, USD Billions"
ODA/KOR_GGXWDG_NGDP,"Korea General Government Gross Debt, % of GDP"
ODA/KOR_GGR,"Korea General Government Revenue, USD Billions"
ODA/UVK_GGX,"Kosovo General Government Total Expenditure, USD Billions"
ODA/KOR_GGXWDN,"Korea General Government Net Debt, USD Billions"
ODA/UVK_PPPSH,"Kosovo Share of World GDP based on PPP, %"
ODA/UVK_NGDP_R,"Kosovo GDP at Constant Prices, LCU Billions"
ODA/KOR_NGDP_FY,"Korea GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/UVK_PCPI,"Kosovo Inflation Index, Average Consumer Prices"
ODA/UVK_PPPEX,"Kosovo Implied PPP Conversion Rate, LCU per USD"
ODA/UVK_TXG_RPCH,"Kosovo Exports of Goods, % change"
ODA/UVK_GGXWDG,"Kosovo General Government Gross Debt, USD Billions"
ODA/UVK_PPPGDP,"Kosovo Country GDP based on PPP Valuation, USD Billions"
ODA/LAO_TMG_RPCH,"Lao P.D.R. Imports of Goods, % change"
ODA/UVK_TMG_RPCH,"Kosovo Imports of Goods, % change"
ODA/KWT_NGDPDPC,"Kuwait GDP per Capita at Current Prices, USD"
ODA/UVK_GGX_NGDP,"Kosovo General Government Total Expenditure, % of GDP"
ODA/UVK_GGXCNL,"Kosovo General Government Net Lending/Borrowing, USD Billions"
ODA/UVK_GGXWDG_NGDP,"Kosovo General Government Gross Debt, % of GDP"
ODA/UVK_GGXCNL_NGDP,"Kosovo General Government Net Lending/Borrowing, % of GDP"
ODA/KWT_NGDPRPC,"Kuwait GDP per Capita at Constant Prices, LCU"
ODA/UVK_NGDP_FY,"Kosovo GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/KWT_NGDP,"Kuwait GDP at Current Prices, LCU Billions"
ODA/KWT_PCPI,"Kuwait Inflation Index, Average Consumer Prices"
ODA/KWT_PPPSH,"Kuwait Share of World GDP based on PPP, %"
ODA/KWT_PPPGDP,"Kuwait Country GDP based on PPP Valuation, USD Billions"
ODA/KGZ_GGR,"Kyrgyz Republic General Government Revenue, USD Billions"
ODA/KWT_TMG_RPCH,"Kuwait Imports of Goods, % change"
ODA/KWT_TM_RPCH,"Kuwait Imports of Goods and services, % change"
ODA/KWT_PCPIE,"Kuwait Inflation Index, End of Period Consumer Prices"
ODA/KWT_GGX,"Kuwait General Government Total Expenditure, USD Billions"
ODA/KWT_LUR,"Kuwait Unemployment Rate, % of Total Labor Force"
ODA/KGZ_PPPGDP,"Kyrgyz Republic Country GDP based on PPP Valuation, USD Billions"
ODA/KWT_TX_RPCH,"Kuwait Exports of Goods and services, % change"
ODA/KGZ_NGDPDPC,"Kyrgyz Republic GDP per Capita at Current Prices, USD"
ODA/KWT_PPPEX,"Kuwait Implied PPP Conversion Rate, LCU per USD"
ODA/KWT_GGXCNL,"Kuwait General Government Net Lending/Borrowing, USD Billions"
ODA/KWT_GGR,"Kuwait General Government Revenue, USD Billions"
ODA/KWT_BCA,"Kuwait Current Account Balance, USD Billions"
ODA/KWT_NID_NGDP,"Kuwait Total Investment, % of GDP"
ODA/KWT_BCA_NGDPD,"Kuwait Current Account Balance, % of GDP"
ODA/KGZ_BCA,"Kyrgyz Republic Current Account Balance, USD Billions"
ODA/KWT_GGXWDG,"Kuwait General Government Gross Debt, USD Billions"
ODA/LVA_GGXCNL_NGDP,"Latvia General Government Net Lending/Borrowing, % of GDP"
ODA/KWT_GGXONLB,"Kuwait General Government Primary Net Lending/Borrowing, USD Billions"
ODA/KGZ_NGDP_D,Kyrgyz Republic GDP Deflator
ODA/KGZ_NGDPD,"Kyrgyz Republic GDP at Current Prices, USD Billions"
ODA/KGZ_NGDP_R,"Kyrgyz Republic GDP at Constant Prices, LCU Billions"
ODA/KGZ_NGDP,"Kyrgyz Republic GDP at Current Prices, LCU Billions"
ODA/KGZ_NGSD_NGDP,"Kyrgyz Republic Gross National Savings, % of GDP"
ODA/LAO_NGDP_FY,"Lao P.D.R. GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/KGZ_PPPSH,"Kyrgyz Republic Share of World GDP based on PPP, %"
ODA/KGZ_PPPPC,"Kyrgyz Republic Per Capita GDP based on PPP Valuation, USD"
ODA/KGZ_PPPEX,"Kyrgyz Republic Implied PPP Conversion Rate, LCU per USD"
ODA/LBN_GGSB,"Lebanon General Government Structural Balance, USD Billions"
ODA/KGZ_PCPI,"Kyrgyz Republic Inflation Index, Average Consumer Prices"
